LAT,LON,EMP_WAC,POP10
37.5278,-122.2800,0,66
37.5472,-122.2760,1,102
37.4992,-122.4694,1,2
37.4984,-122.2436,261,0
37.4925,-122.2418,0,0
37.4920,-122.2454,32,68
37.4866,-122.2480,3,73
37.4830,-122.2472,0,48
37.4815,-122.2453,0,77
37.4868,-122.2454,10,146
37.4821,-122.2445,0,83
37.4960,-122.2372,48,0
37.4939,-122.2399,0,62
37.4925,-122.2406,8,45
37.4939,-122.2375,117,29
37.4924,-122.2382,0,77
37.6816,-122.4767,0,175
37.7077,-122.4661,0,97
37.7072,-122.4649,2,240
37.7080,-122.4631,1,77
37.7079,-122.4537,28,113
37.7081,-122.4467,1,46
37.7056,-122.4629,19,255
37.6946,-122.4701,55,0
37.7001,-122.4685,6,150
37.6907,-122.4693,113,225
37.6986,-122.4664,1,195
37.7067,-122.4601,48,12
37.7012,-122.4630,5,45
37.7023,-122.4627,2,0
37.7035,-122.4580,0,127
37.6939,-122.4654,93,71
37.6939,-122.4632,35,358
37.6153,-122.4102,1,103
37.6149,-122.4108,0,113
37.6089,-122.4121,0,32
37.6291,-122.4055,0,23
37.6180,-122.4052,3,162
37.6167,-122.4041,1,158
37.6146,-122.4043,2,114
37.6129,-122.4048,175,47
37.6134,-122.4014,4,72
37.6128,-122.4009,0,70
37.6014,-122.3893,150,84
37.6042,-122.3953,160,0
37.5466,-122.2717,0,71
37.5521,-122.2692,6,55
37.5450,-122.2648,3,81
37.5465,-122.2653,0,112
37.5373,-122.2686,5,115
37.5212,-122.3089,2,84
37.5144,-122.2989,1,174
37.5236,-122.3044,0,74
37.5180,-122.3034,1,40
37.5164,-122.3042,0,38
37.5070,-122.3073,0,19
37.5248,-122.3006,4,60
37.5161,-122.3016,0,70
37.5209,-122.2986,1,25
37.4900,-122.2179,83,2
37.4871,-122.2338,0,0
37.4865,-122.2359,23,0
37.4905,-122.2365,0,81
37.4794,-122.2380,38,15
37.4789,-122.2340,0,129
37.4872,-122.2324,38,0
37.4878,-122.2316,0,946
37.4859,-122.2326,2,0
37.4851,-122.2299,12,0
37.4894,-122.2275,111,0
37.4861,-122.2296,123,0
37.4870,-122.2287,47,0
37.4871,-122.2276,129,0
37.4816,-122.2326,0,131
37.4809,-122.2317,0,140
37.4824,-122.2290,16,0
37.4814,-122.2278,171,224
37.6893,-122.4670,82,11
37.6840,-122.4666,0,117
37.6933,-122.4637,103,410
37.6924,-122.4621,2,200
37.6907,-122.4629,3,181
37.6942,-122.4582,6,183
37.6935,-122.4583,0,126
37.6906,-122.4607,30,104
37.6867,-122.4582,0,470
37.7074,-122.4556,31,168
37.7054,-122.4569,13,255
37.7054,-122.4546,16,193
37.6099,-122.3951,2,70
37.5915,-122.4125,1,28
37.6020,-122.4026,1,28
37.5883,-122.3973,1,92
37.5984,-122.3970,0,60
37.5976,-122.3975,0,64
37.5955,-122.3969,4,99
37.5872,-122.4003,0,54
37.5839,-122.3984,0,100
37.5847,-122.3934,1,156
37.6055,-122.3767,0,0
37.5248,-122.2909,7,203
37.5265,-122.2925,4,324
37.5226,-122.2922,1,59
37.5132,-122.2932,31,56
37.5161,-122.2898,1,72
37.4928,-122.3018,0,0
37.5006,-122.2501,62,0
37.5143,-122.2886,0,51
37.5202,-122.2746,12,1
37.5221,-122.2747,63,80
37.5106,-122.2806,5,69
37.4639,-122.4269,13,40
37.5088,-122.2781,0,42
37.5020,-122.2783,0,18
37.5208,-122.2741,69,50
37.5154,-122.2695,112,26
37.4834,-122.2255,47,0
37.4826,-122.2255,0,0
37.4780,-122.2279,0,255
37.4803,-122.2248,0,50
37.4781,-122.2247,20,0
37.4835,-122.2233,0,54
37.4787,-122.2239,21,2
37.4814,-122.2185,0,21
37.4820,-122.2173,1,193
37.4819,-122.2089,167,35
37.4798,-122.2079,2,144
37.6902,-122.4552,2,139
37.6877,-122.4511,0,58
37.6880,-122.4491,0,60
37.7070,-122.4336,3,259
37.5377,-122.2510,1,88
37.7079,-122.4169,2,61
37.7078,-122.4160,0,25
37.7064,-122.4121,9,143
37.7030,-122.4096,0,0
37.5364,-122.2369,0,22
37.6836,-122.3928,0,0
37.6835,-122.4055,0,59
37.6837,-122.4040,0,62
37.5973,-122.3886,0,69
37.5886,-122.3636,118,0
37.5888,-122.3908,0,12
37.5831,-122.3805,0,137
37.6020,-122.3795,6,0
37.6727,-122.4930,1,179
37.5996,-122.3712,402,0
37.5815,-122.3786,0,74
37.5834,-122.3766,0,62
37.5161,-122.2729,0,38
37.5130,-122.2729,1,53
37.5074,-122.2749,0,91
37.5037,-122.2694,5,53
37.5125,-122.2712,2,41
37.5672,-122.2810,1789,0
37.5021,-122.2691,0,0
37.5047,-122.2653,14,182
37.4820,-122.2733,0,6
37.4902,-122.2700,13,263
37.4990,-122.2676,2,104
37.4925,-122.2707,0,47
37.4893,-122.2261,10,0
37.4858,-122.2257,133,0
37.4863,-122.2246,0,0
37.4869,-122.2249,3,0
37.4842,-122.2249,14,53
37.4865,-122.2231,13,0
37.4804,-122.2039,75,165
37.4758,-122.2017,1,34
37.4859,-122.1979,48,91
37.4870,-122.1965,0,59
37.4837,-122.1960,3,153
37.4843,-122.1929,0,42
37.4829,-122.1894,5,301
37.4827,-122.1879,3,138
37.4800,-122.1886,5,139
37.6833,-122.4022,12,96
37.6776,-122.3998,0,0
37.6981,-122.3228,0,0
37.6910,-122.3915,0,0
37.5345,-122.2384,1,35
37.6735,-122.4900,0,238
37.6610,-122.4871,1,63
37.6614,-122.4868,0,57
37.6744,-122.4813,2,154
37.6709,-122.4806,0,0
37.6762,-122.4712,0,0
37.5879,-122.3661,3,42
37.5798,-122.3684,0,88
37.5791,-122.3690,35,51
37.5786,-122.3677,0,8
37.5486,-122.4838,4,105
37.5039,-122.4698,0,30
37.5026,-122.4689,0,89
37.5020,-122.4654,0,12
37.5075,-122.4797,0,0
37.4966,-122.4560,0,22
37.4753,-122.4425,0,90
37.4759,-122.4430,1,80
37.4712,-122.4360,7,62
37.4641,-122.4392,0,57
37.4632,-122.4298,26,19
37.4622,-122.4299,61,2
37.4640,-122.4278,11,15
37.4478,-122.4326,0,0
37.4266,-122.4333,51,52
37.4727,-122.1886,0,52
37.4765,-122.1635,0,90
37.4776,-122.1583,2,268
37.4777,-122.1561,0,206
37.4777,-122.1550,0,219
37.4679,-122.1456,0,126
37.4799,-122.1377,1,94
37.4707,-122.2475,0,40
37.4719,-122.2463,0,35
37.4691,-122.2473,13,24
37.4693,-122.2498,0,34
37.4766,-122.2463,4,140
37.6626,-122.4818,4,170
37.6586,-122.4777,6,388
37.6555,-122.4711,2,285
37.6516,-122.4917,171,94
37.6396,-122.4750,0,0
37.6559,-122.4870,0,126
37.6535,-122.4880,6,114
37.6552,-122.4876,6,40
37.6559,-122.4834,4,175
37.6463,-122.4874,3,163
37.6398,-122.4657,34,28
37.6392,-122.4931,0,22
37.6362,-122.4932,4,98
37.6331,-122.4932,2,64
37.6324,-122.4917,5,67
37.5792,-122.3817,0,32
37.5549,-122.3731,5,103
37.5621,-122.3704,9,26
37.5575,-122.3631,9,88
37.5484,-122.3739,0,0
37.5247,-122.3275,6,181
37.5873,-122.3624,0,0
37.5846,-122.3620,0,63
37.3361,-122.3988,0,7
37.3832,-122.4005,0,0
37.3446,-122.3517,0,4
37.3042,-122.4052,0,0
37.4590,-122.2903,0,0
37.4751,-122.2625,0,34
37.4645,-122.2707,0,3
37.4605,-122.2712,11,48
37.4703,-122.2629,0,24
37.4611,-122.2676,0,62
37.4619,-122.2459,3,53
37.4591,-122.2455,4,87
37.4629,-122.2436,2,42
37.4247,-122.2363,0,2
37.4737,-122.2352,1,33
37.4679,-122.2377,0,136
37.4649,-122.2382,0,51
37.4753,-122.2312,0,44
37.6311,-122.4903,0,56
37.6551,-122.4816,3,219
37.6467,-122.4757,6,118
37.6469,-122.4730,9,508
37.6359,-122.4826,5,0
37.5966,-122.5107,0,59
37.5482,-122.5139,0,4
37.5905,-122.5004,0,95
37.5904,-122.4961,1,101
37.6292,-122.4903,8,125
37.6311,-122.4922,54,38
37.6302,-122.4919,0,79
37.6308,-122.4884,0,39
37.6303,-122.4892,2,0
37.6303,-122.4884,0,17
37.5842,-122.3610,0,19
37.5808,-122.3622,2,111
37.5771,-122.3596,13,120
37.5844,-122.3593,2,75
37.5851,-122.3588,74,58
37.5801,-122.3582,8,72
37.5831,-122.3559,19,97
37.5845,-122.3542,0,5
37.5824,-122.3538,0,15
37.5862,-122.3492,1,123
37.5836,-122.3406,0,32
37.5787,-122.3386,98,104
37.5849,-122.3363,0,52
37.5858,-122.3300,2,0
37.4618,-122.2711,0,45
37.4550,-122.2712,0,0
37.4628,-122.2633,0,6
37.4604,-122.2684,1,62
37.4330,-122.2798,1,11
37.4438,-122.2692,0,0
37.4282,-122.2665,8,83
37.4260,-122.2644,1,17
37.3848,-122.2823,0,5
37.3671,-122.2591,2,13
37.3594,-122.2611,0,0
37.4663,-122.2280,4,160
37.4650,-122.2317,0,100
37.4632,-122.2347,0,51
37.4574,-122.2346,64,67
37.4558,-122.2367,1,55
37.4655,-122.2346,0,59
37.4553,-122.2361,0,62
37.4554,-122.2278,25,8
37.4740,-122.2216,10,24
37.5896,-122.4812,1,560
37.5813,-122.4810,0,75
37.5968,-122.4801,0,44
37.5861,-122.4744,10,355
37.5902,-122.4690,6,179
37.5880,-122.4707,15,245
37.5421,-122.5145,0,28
37.5440,-122.5132,0,16
37.5363,-122.5184,0,7
37.5319,-122.5153,0,40
37.5403,-122.5085,0,45
37.5412,-122.5105,0,51
37.5309,-122.5119,0,28
37.5294,-122.5014,77,262
37.5802,-122.3239,1,0
37.5798,-122.3265,9,72
37.5805,-122.3257,0,155
37.5696,-122.3538,0,40
37.5531,-122.3556,0,8
37.5626,-122.3567,0,35
37.5780,-122.3511,264,324
37.5743,-122.3515,1,47
37.5770,-122.3488,113,0
37.5776,-122.3436,209,98
37.5777,-122.3401,70,0
37.5743,-122.3413,58,254
37.5707,-122.3469,0,70
37.5675,-122.3456,1,52
37.3229,-122.2674,0,10
37.3211,-122.2653,0,14
37.2923,-122.2776,0,0
37.5688,-122.2560,1,145
37.5707,-122.2589,6,89
37.5619,-122.2603,0,0
37.5586,-122.2614,3,66
37.4697,-122.2312,1,0
37.4361,-122.4288,0,43
37.4744,-122.2152,0,96
37.4569,-122.2275,16,0
37.4528,-122.2241,0,30
37.4482,-122.2234,0,75
37.4514,-122.2197,0,34
37.5397,-122.5058,0,22
37.5391,-122.5037,0,10
37.5245,-122.5139,0,23
37.5054,-122.4998,27,280
37.5231,-122.5093,0,3
37.5219,-122.5070,0,0
37.5092,-122.4997,0,108
37.5054,-122.4869,4,1
37.4970,-122.4806,0,0
37.5581,-122.3487,4,56
37.5581,-122.3505,0,18
37.5628,-122.3464,2,40
37.5386,-122.3603,0,60
37.5393,-122.3556,0,19
37.5451,-122.3441,16,95
37.5735,-122.3381,2,194
37.5749,-122.3373,1,173
37.5652,-122.3392,5,51
37.5722,-122.3370,2,65
37.5666,-122.3364,5,19
37.5745,-122.3337,1,162
37.5722,-122.3407,5,309
37.5460,-122.2615,25,46
37.5372,-122.2625,0,0
37.5288,-122.2462,0,20
37.5323,-122.2422,0,40
37.5208,-122.2232,0,0
37.5166,-122.2570,72,0
37.5256,-122.2651,48,0
37.5123,-122.2631,0,82
37.5075,-122.2615,66,15
37.4311,-122.2197,0,8
37.3977,-122.2397,0,14
37.3837,-122.2252,0,17
37.6180,-122.4422,0,0
37.3832,-122.2186,1,73
37.3798,-122.2189,1,33
37.3889,-122.1963,6,86
37.4722,-122.2109,6,178
37.5100,-122.4773,0,52
37.5105,-122.4755,0,34
37.5088,-122.4756,0,35
37.5082,-122.4724,0,73
37.5068,-122.4720,13,83
37.5053,-122.4727,0,38
37.5042,-122.4716,0,47
37.5066,-122.4704,0,28
37.5048,-122.4701,0,119
37.6660,-122.4700,0,45
37.6533,-122.4687,0,167
37.6561,-122.4683,18,324
37.6553,-122.4656,1,202
37.6649,-122.4601,1,21
37.6647,-122.4563,3,37
37.5755,-122.3302,35,95
37.5707,-122.3298,87,218
37.5717,-122.3282,0,85
37.5713,-122.3288,35,104
37.5686,-122.3295,14,329
37.5631,-122.3364,0,22
37.5576,-122.3296,1,64
37.5785,-122.3251,0,293
37.5756,-122.3286,1,80
37.5709,-122.3261,0,220
37.5700,-122.3239,4,219
37.5672,-122.3228,30,0
37.5733,-122.3194,1,164
37.5726,-122.3204,5,171
37.5034,-122.2602,81,327
37.5016,-122.2603,0,17
37.5023,-122.2551,108,40
37.4954,-122.2603,2,54
37.4883,-122.2629,0,39
37.4875,-122.2654,4,53
37.4994,-122.2581,0,60
37.4982,-122.2582,1,32
37.4949,-122.2548,0,85
37.4894,-122.2561,27,79
37.4858,-122.2630,0,39
37.4741,-122.2109,0,96
37.4733,-122.2087,9,80
37.4704,-122.2092,0,40
37.4684,-122.2085,56,55
37.4636,-122.1998,0,51
37.4716,-122.1995,10,91
37.4765,-122.1965,0,0
37.4707,-122.1950,0,30
37.4729,-122.1772,0,54
37.4604,-122.1986,2,27
37.6601,-122.4600,0,105
37.6618,-122.4601,0,154
37.6599,-122.4581,0,146
37.5337,-122.2381,0,59
37.6615,-122.4540,24,108
37.6584,-122.4538,2,50
37.6594,-122.4444,0,116
37.6444,-122.4645,1,141
37.6319,-122.4550,0,0
37.6414,-122.4465,7,611
37.6511,-122.4478,1,222
37.6475,-122.4499,0,0
37.6533,-122.4489,0,34
37.6534,-122.4509,2,75
37.5690,-122.3164,0,109
37.5676,-122.3167,0,60
37.5571,-122.3277,1,76
37.5561,-122.3278,0,97
37.5566,-122.3251,0,25
37.5561,-122.3246,0,54
37.5529,-122.3284,0,76
37.5665,-122.3220,0,0
37.5642,-122.3216,138,0
37.5665,-122.3200,55,16
37.5641,-122.3160,0,80
37.5628,-122.3147,0,125
37.5647,-122.3152,0,114
37.5627,-122.3188,40,20
37.5592,-122.3204,17,214
37.5534,-122.3253,8,59
37.5591,-122.3180,2,53
37.5540,-122.3781,0,0
37.5372,-122.2431,14,360
37.4355,-122.4160,0,49
37.5285,-122.2757,4,231
37.6695,-122.4133,6,202
37.7070,-122.4629,0,264
37.4615,-122.2192,1,65
37.6130,-122.4058,3,20
37.4649,-122.2273,38,145
37.3473,-122.3979,0,0
37.5576,-122.4605,0,0
37.4822,-122.1491,0,0
37.5807,-122.3342,2,0
37.5801,-122.3350,0,0
37.4703,-122.2054,0,4
37.5349,-122.2890,0,22
37.3721,-122.2082,0,0
37.6122,-122.4782,0,29
37.5462,-122.5132,0,0
37.4677,-122.4456,2,0
37.6678,-122.4100,0,70
37.4515,-122.1849,51,0
37.4604,-122.4417,0,32
37.6242,-122.4281,0,0
37.5834,-122.3302,0,0
37.5601,-122.2790,0,0
37.4961,-122.2206,0,0
37.5668,-122.2699,0,0
37.6359,-122.4028,0,0
37.5464,-122.2416,81,548
37.6123,-122.4896,5,0
37.4596,-122.1310,6,253
37.4782,-122.4423,0,26
37.6624,-122.3781,4,0
37.5304,-122.2850,0,8
37.5234,-122.2671,10,0
37.6985,-122.4713,0,0
37.6944,-122.4705,67,0
37.5582,-122.2820,13,0
37.4868,-122.2987,0,0
37.5838,-122.3292,0,0
37.3468,-122.2141,2,4
37.3983,-122.1952,1,28
37.5412,-122.3672,0,0
37.5611,-122.3842,0,0
37.5668,-122.3915,0,0
37.6426,-122.4455,0,0
37.5411,-122.3259,1219,23
37.6706,-122.4807,0,0
37.6376,-122.4017,0,0
37.6364,-122.4028,0,0
37.6358,-122.4127,49,36
37.6155,-122.3958,0,0
37.6007,-122.3778,6,0
37.5151,-122.2560,0,0
37.5564,-122.2829,45,0
37.6375,-122.4030,0,0
37.5231,-122.2498,270,193
37.4386,-122.2615,1,26
37.4378,-122.2604,1,17
37.4967,-122.2821,0,8
37.4560,-122.2613,0,34
37.4258,-122.2756,1,30
37.4679,-122.2246,17,49
37.3796,-122.2411,0,2
37.5378,-122.2404,0,0
37.6627,-122.4852,0,17
37.6070,-122.3960,273,305
37.6607,-122.4145,1,26
37.4417,-122.2640,0,60
37.5705,-122.3870,0,0
37.4449,-122.1936,19,243
37.4413,-122.2586,4,31
37.4676,-122.2125,5,26
37.6092,-122.4945,6,0
37.5567,-122.2642,182,698
37.4674,-122.1518,0,0
37.4857,-122.1791,0,0
37.4676,-122.1530,0,0
37.5619,-122.3966,0,0
37.7001,-122.4554,1,133
37.7080,-122.4330,1,37
37.5346,-122.4947,0,2
37.1152,-122.2956,0,1
37.5045,-122.4741,0,50
37.6311,-122.4361,1,0
37.5336,-122.4948,0,0
37.5543,-122.2911,0,0
37.6272,-122.4026,0,0
37.4633,-122.2128,28,96
37.5369,-122.5031,0,0
37.3431,-122.2054,0,0
37.4650,-122.2524,4,37
37.4667,-122.2561,3,41
37.4179,-122.2110,0,0
37.4236,-122.2208,0,0
37.4747,-122.2460,0,0
37.4773,-122.2480,0,25
37.4242,-122.2207,0,0
37.4657,-122.2654,17,204
37.5056,-122.3266,0,0
37.4743,-122.2759,0,5
37.4646,-122.2737,0,8
37.4624,-122.2673,5,36
37.4764,-122.2104,8,0
37.4701,-122.2282,14,361
37.5047,-122.2866,0,0
37.4695,-122.1179,0,0
37.5502,-122.3741,0,0
37.4794,-122.1581,3,0
37.6003,-122.4944,4,108
37.6663,-122.4014,0,87
37.4843,-122.2201,15,0
37.4746,-122.2242,24,270
37.4831,-122.1790,4,0
37.2310,-122.2480,0,0
37.4068,-122.1942,5,0
37.1772,-122.3517,1,8
37.5675,-122.3111,76,0
37.5668,-122.3120,0,68
37.5459,-122.3076,13,10
37.5543,-122.3151,54,20
37.4869,-122.2591,0,105
37.1708,-122.4050,0,0
37.4860,-122.4983,0,0
37.7038,-122.5402,0,0
37.5464,-122.2164,0,0
37.6124,-122.3634,0,0
37.5062,-122.1437,0,0
37.5098,-122.2808,0,71
37.5108,-122.2700,0,65
37.5048,-122.3206,0,5
37.5712,-122.3392,2,113
37.5954,-122.5189,0,0
37.4668,-122.1545,1,59
37.5424,-122.2374,0,152
37.5462,-122.2374,2,148
37.4308,-122.2065,0,13
37.5139,-122.2780,0,4
37.5380,-122.3448,0,49
37.5394,-122.2355,1,53
37.5209,-122.4708,24,652
37.5159,-122.2535,0,0
37.3984,-122.2591,1,14
37.6758,-122.4637,1445,20
37.6131,-122.4041,0,0
37.6679,-122.4084,0,8
37.6138,-122.4806,0,29
37.7077,-122.4251,7,246
37.6115,-122.4249,11,742
37.5720,-122.3750,236,327
37.5664,-122.2625,0,100
37.6383,-122.4388,6,143
37.6585,-122.4023,173,0
37.4970,-122.4576,0,28
37.5095,-122.4298,23,66
37.3141,-122.3080,0,2
37.2285,-122.1927,0,0
37.5831,-122.5047,0,61
37.4861,-122.2927,0,0
37.6614,-122.4856,0,5
37.4980,-122.2874,0,18
37.4969,-122.2942,6,144
37.6261,-122.4754,1,189
37.6614,-122.4742,36,651
37.7027,-122.4460,0,0
37.6929,-122.4462,0,0
37.6844,-122.4318,0,0
37.6978,-122.4068,91,0
37.6988,-122.4061,53,0
37.6356,-122.4461,0,30
37.6230,-122.4074,0,0
37.5704,-122.4552,0,0
37.4864,-122.4522,5,125
37.3902,-122.3961,0,0
37.3022,-122.2516,0,0
37.4218,-122.2604,25,117
37.5209,-122.2499,428,0
37.2215,-122.3550,26,14
37.2514,-122.1774,0,0
37.4362,-122.1994,0,17
37.4535,-122.2048,2,11
37.4777,-122.2030,3,327
37.5809,-122.4794,1,138
37.5832,-122.4781,121,320
37.5323,-122.5146,1,60
37.6028,-122.4629,156,1153
37.6516,-122.3992,3098,2
37.6785,-122.3927,659,0
37.5714,-122.3962,0,33
37.5687,-122.3988,0,0
37.5374,-122.3375,0,0
37.5309,-122.2881,41,0
37.5214,-122.3292,4,19
37.5205,-122.2478,0,0
37.5224,-122.2392,0,0
37.5081,-122.1700,0,0
37.4605,-122.1591,18,52
37.4322,-122.3159,0,4
37.3983,-122.2926,0,0
37.3887,-122.2913,0,10
37.3989,-122.2620,0,0
37.5545,-122.2909,4,0
37.5687,-122.2892,0,209
37.4326,-122.4316,16,204
37.4356,-122.2574,2,63
37.3224,-122.2654,0,32
37.1341,-122.3269,0,0
37.4060,-122.2384,0,3
37.4398,-122.2063,0,24
37.4379,-122.2121,77,0
37.4316,-122.2460,7,0
37.3429,-122.2332,0,0
37.3406,-122.3253,0,15
37.3338,-122.2223,0,4
37.3333,-122.1907,42,170
37.5532,-122.1958,0,0
37.4564,-122.1732,781,219
37.2515,-122.2225,0,0
37.2152,-122.2214,0,0
37.4368,-122.1995,1,5
37.4930,-122.2360,6,11
37.4970,-122.2412,38,64
37.4932,-122.2208,64,0
37.4798,-122.2177,5,0
37.4796,-122.1879,4,84
37.4668,-122.2468,4,59
37.5488,-122.3371,1,88
37.4712,-122.2228,31,320
37.4696,-122.2208,0,120
37.4411,-122.2351,1,31
37.4489,-122.2267,6,267
37.4409,-122.2172,1,7
37.4649,-122.2211,62,611
37.3768,-122.2098,42,202
37.5956,-122.4020,4,149
37.6116,-122.4198,19,522
37.6222,-122.4057,0,0
37.6412,-122.4369,0,51
37.6592,-122.4162,55,89
37.6072,-122.4870,27,964
37.4640,-122.1906,41,24
37.4766,-122.2091,0,0
37.3813,-122.2267,0,0
37.4680,-122.1893,0,20
37.4299,-122.2090,0,18
37.4529,-122.1850,140,0
37.3962,-122.2016,33,200
37.4754,-122.1282,19,0
37.4586,-122.1604,0,54
37.4573,-122.2758,0,5
37.6966,-122.4850,5,558
37.6830,-122.4787,100,396
37.4726,-122.2186,0,30
37.4233,-122.2210,0,0
37.4523,-122.2637,17,419
37.4453,-122.2655,94,0
37.4485,-122.2695,180,31
37.4481,-122.2667,137,0
37.5107,-122.2846,0,8
37.5496,-122.3214,2,44
37.5549,-122.3059,0,31
37.5439,-122.2822,7,856
37.7032,-122.4144,6,64
37.6732,-122.3902,17,0
37.5694,-122.2797,703,0
37.6831,-122.3991,0,177
37.6548,-122.4590,784,741
37.6619,-122.4937,0,0
37.6484,-122.4923,19,97
37.6315,-122.4884,0,19
37.6141,-122.4841,253,42
37.5846,-122.4730,0,27
37.5438,-122.5146,0,7
37.5696,-122.2836,0,0
37.6697,-122.4646,15,192
37.6555,-122.4608,1,601
37.5579,-122.2781,1,76
37.6522,-122.4532,7,62
37.4112,-122.2000,28,0
37.6626,-122.4319,0,61
37.6202,-122.4535,0,44
37.5676,-122.2948,0,0
37.2146,-122.3153,0,0
37.6890,-122.4538,0,56
37.7059,-122.4323,4,138
37.6267,-122.4468,0,51
37.5907,-122.4712,0,46
37.6235,-122.4462,0,30
37.5875,-122.4074,3,112
37.6011,-122.3837,1,0
37.5897,-122.3775,1,53
37.4821,-122.4386,2,46
37.5783,-122.3749,2,29
37.5491,-122.2719,0,106
37.2615,-122.2066,0,3
37.5170,-122.3412,1,100
37.5561,-122.3061,13,58
37.5324,-122.3030,2,40
37.4989,-122.4866,0,0
37.5316,-122.2974,0,50
37.5627,-122.2858,139,0
37.5265,-122.2715,0,0
37.5504,-122.2826,3,204
37.5427,-122.2713,2,31
37.5074,-122.2990,25,569
37.4930,-122.2892,75,305
37.5167,-122.2910,0,27
37.5091,-122.2887,10,103
37.5033,-122.2824,9,288
37.5041,-122.2757,11,43
37.4661,-122.4345,3,43
37.4153,-122.3495,0,9
37.4465,-122.2736,8,0
37.4616,-122.2848,0,4
37.3046,-122.2923,0,0
37.3149,-122.2586,14,304
37.5688,-122.2629,5,69
37.5709,-122.2606,5,82
37.5676,-122.2655,45,720
37.5591,-122.2539,1,174
37.5483,-122.2612,0,39
37.5380,-122.2648,9,298
37.5372,-122.2617,0,269
37.5564,-122.2518,6,372
37.5522,-122.2517,5,5
37.5492,-122.2347,0,0
37.4835,-122.2608,0,44
37.4823,-122.2611,91,49
37.2546,-122.3766,95,145
37.5359,-122.4735,0,20
37.7077,-122.4407,0,77
37.7002,-122.4885,0,0
37.6874,-122.4605,17,47
37.6709,-122.4861,4,196
37.6489,-122.4582,20,725
37.6984,-122.4752,110,0
37.6363,-122.4645,9,536
37.4767,-122.1876,0,20
37.4308,-122.2137,1,76
37.4616,-122.1471,2,917
37.7032,-122.4394,3,346
37.5901,-122.3894,1,41
37.6667,-122.4298,0,15
37.5200,-122.2485,0,0
37.6442,-122.4340,0,59
37.6413,-122.4211,0,0
37.4841,-122.2112,27,0
37.4607,-122.2603,3,20
37.4632,-122.2589,0,47
37.4635,-122.2580,0,2
37.4588,-122.2766,0,0
37.6406,-122.4131,10,0
37.4726,-122.2522,0,5
37.4990,-122.2755,13,185
37.4792,-122.2575,149,46
37.4537,-122.2286,54,0
37.4567,-122.1358,4,0
37.6973,-122.4088,229,7
37.4240,-122.1948,0,0
37.6138,-122.4063,23,248
37.6888,-122.4605,3,16
37.6869,-122.4599,0,27
37.6882,-122.4677,0,0
37.4776,-122.2609,0,20
37.4825,-122.2544,0,59
37.4857,-122.2508,1,27
37.5410,-122.2362,1,177
37.4731,-122.2572,0,15
37.4374,-122.3386,196,284
37.5600,-122.2855,125,0
37.4696,-122.2532,0,37
37.4661,-122.2536,3,27
37.4615,-122.2561,4,40
37.4595,-122.2620,4,116
37.4577,-122.2629,5,14
37.4593,-122.2596,0,0
37.5620,-122.2837,2,783
37.4593,-122.2516,1,60
37.4564,-122.1893,210,22
37.4394,-122.2026,3,23
37.4270,-122.2126,1,60
37.4300,-122.2039,0,11
37.4423,-122.1953,5,88
37.4511,-122.1902,2,107
37.4382,-122.1907,4,53
37.4327,-122.1999,0,37
37.7006,-122.4080,39,0
37.4320,-122.1986,29,64
37.4306,-122.1974,2,75
37.6429,-122.4447,0,0
37.6500,-122.4479,7,81
37.6405,-122.4476,0,38
37.6400,-122.4515,9,109
37.6368,-122.4531,0,25
37.6361,-122.4502,36,58
37.6307,-122.4509,0,175
37.6676,-122.4381,3,87
37.6649,-122.4390,0,80
37.6568,-122.4376,88,25
37.6632,-122.4371,2,127
37.6677,-122.4331,1,116
37.6645,-122.4337,0,164
37.6575,-122.4290,2,144
37.5988,-122.4833,1,42
37.6556,-122.4260,8,75
37.6692,-122.4198,0,122
37.6597,-122.4293,0,54
37.6580,-122.4288,87,193
37.5525,-122.3277,1,70
37.5489,-122.3119,252,0
37.5528,-122.3166,27,100
37.5450,-122.3177,192,37
37.5424,-122.3189,0,39
37.5278,-122.3276,0,100
37.5294,-122.3260,15,73
37.5332,-122.3198,0,55
37.5410,-122.2926,121,97
37.4440,-122.2586,0,0
37.3769,-122.2619,0,32
37.3770,-122.2588,0,2
37.5315,-122.5143,0,0
37.2977,-122.2639,0,8
37.2629,-122.2527,0,0
37.2839,-122.2654,0,9
37.3174,-122.2503,0,0
37.4105,-122.2463,11,59
37.4543,-122.2432,2,0
37.4594,-122.2504,0,56
37.4334,-122.1940,5,71
37.4368,-122.1919,2,52
37.4341,-122.1943,0,41
37.4725,-122.1859,2,62
37.4688,-122.1834,0,25
37.4726,-122.1746,1,92
37.5193,-122.5114,0,23
37.5273,-122.2646,21,0
37.4614,-122.1649,2,109
37.6599,-122.4233,0,18
37.6590,-122.4237,0,42
37.6596,-122.4178,0,134
37.6612,-122.4172,0,155
37.6583,-122.4183,3,103
37.6550,-122.4406,0,46
37.6522,-122.4446,0,96
37.6560,-122.4385,0,159
37.6413,-122.4398,0,103
37.6385,-122.4389,0,44
37.6516,-122.4298,0,157
37.6407,-122.4301,0,133
37.6543,-122.4187,0,272
37.4959,-122.3363,0,0
37.5265,-122.3267,0,104
37.4736,-122.4344,0,81
37.5195,-122.3229,0,18
37.5158,-122.3175,0,47
37.5142,-122.3158,0,69
37.5216,-122.3314,0,45
37.5101,-122.3201,0,8
37.4313,-122.2090,0,7
37.5764,-122.3114,0,51
